tar_systemid,model_type,log_id,log_seqid,log_timestamp,log_level,log_threadid,log_logspec,log_text,log_filename,log_line,log_hash,log_fevisible,log_userid_psuedonym,log_examcontext_id,log_bootcontext_id,log_timestamp_ts,log_type,dl_load_date,msg_date
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279954,6882,2024-07-18 10:06:49.3110000 -05:00,I,8672,DicomLog.Spooler,DcmConnectionHandler::LogSpoolerStatus(2418) Total Spooler Size in Bytes = 991,DcmConnectionHandler.cpp,2418,52200,1,2,null,1095,06:49.3,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279955,6883,2024-07-18 10:06:49.3110000 -05:00,I,8672,DicomLog.Spooler,"DcmConnectionHandler::LogSpoolerStatus(2428) File = e:/Spooler/Jobqueue.xml, Size in Bytes = 991",DcmConnectionHandler.cpp,2428,39615,1,2,null,1095,06:49.3,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279956,6884,2024-07-18 10:06:49.4390000 -05:00,I,7768,LoginDialog:MoveLoginDialog,ScreenSaver :: Move triggererd with coordinate point x=840 y=262,LoginDialog.cpp,548,22184,1,2,null,1095,06:49.4,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279957,6885,2024-07-18 10:06:59.4530000 -05:00,I,7768,LoginDialog:MoveLoginDialog,ScreenSaver :: Move triggererd with coordinate point x=90 y=243,LoginDialog.cpp,548,22184,1,2,null,1095,06:59.5,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279958,6886,2024-07-18 10:07:09.4490000 -05:00,I,7768,LoginDialog:MoveLoginDialog,ScreenSaver :: Move triggererd with coordinate point x=113 y=60,LoginDialog.cpp,548,22184,1,2,null,1095,07:09.4,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279959,6887,2024-07-18 10:07:19.4550000 -05:00,I,7768,LoginDialog:MoveLoginDialog,ScreenSaver :: Move triggererd with coordinate point x=177 y=43,LoginDialog.cpp,548,22184,1,2,null,1095,07:19.5,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279960,6888,2024-07-18 10:07:29.4520000 -05:00,I,7768,LoginDialog:MoveLoginDialog,ScreenSaver :: Move triggererd with coordinate point x=878 y=290,LoginDialog.cpp,548,22184,1,2,null,1095,07:29.5,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279961,6893,2024-07-18 10:07:29.8240000 -05:00,D,8480,PCBE.ProcessMemory,"PgFltCount,PeakWrkSet,WrkSet,PgFile,PeakPgFile (GB),6206784,4.288,1.753,3.569,7.429",PCBESystemHealth.cpp,270,60500,1,2,null,1095,07:29.8,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279962,6889,2024-07-18 10:07:29.8240000 -05:00,D,8480,PCBE.SystemMemory,"AvailVirt,UsedVirt,PercentLoad,AvailPhys (GB),130998.532,17179746377.468,30,10.667",PCBESystemHealth.cpp,129,18398,1,2,null,1095,07:29.8,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279963,6892,2024-07-18 10:07:29.8240000 -05:00,D,8480,PCBE.PerfInfoCounts,"PageSize,HandleCount,ProcessCount,ThreadCount,4096,38125,110,1140",PCBESystemHealth.cpp,171,25227,1,2,null,1095,07:29.8,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279964,6890,2024-07-18 10:07:29.8240000 -05:00,D,8480,PCBE.PerfInfoCommitted,"CommitTotal,CommitLimit,CommitPeak (GB),6.647,17.782,10.564",PCBESystemHealth.cpp,140,48252,1,2,null,1095,07:29.8,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279965,6891,2024-07-18 10:07:29.8240000 -05:00,D,8480,PCBE.PerfInfoKernel,"SystemCache,KernelTotal,KernelPaged,KernelNonpaged (GB),1.843,0.356,0.162,0.193",PCBESystemHealth.cpp,160,33371,1,2,null,1095,07:29.8,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279966,6894,2024-07-18 10:07:29.8240000 -05:00,D,8480,PCBE.UserResources,"GDI Object Count,User Object Count,Total,3095,2638,5733",PCBESystemHealth.cpp,342,50746,1,2,null,1095,07:29.8,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279967,6895,2024-07-18 10:07:39.4650000 -05:00,I,7768,LoginDialog:MoveLoginDialog,ScreenSaver :: Move triggererd with coordinate point x=315 y=270,LoginDialog.cpp,548,22184,1,2,null,1095,07:39.5,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279968,6896,2024-07-18 10:07:49.4820000 -05:00,I,7768,LoginDialog:MoveLoginDialog,ScreenSaver :: Move triggererd with coordinate point x=537 y=212,LoginDialog.cpp,548,22184,1,2,null,1095,07:49.5,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279969,6897,2024-07-18 10:07:59.4980000 -05:00,I,7768,LoginDialog:MoveLoginDialog,ScreenSaver :: Move triggererd with coordinate point x=455 y=229,LoginDialog.cpp,548,22184,1,2,null,1095,07:59.5,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279970,6898,2024-07-18 10:08:09.4960000 -05:00,I,7768,LoginDialog:MoveLoginDialog,ScreenSaver :: Move triggererd with coordinate point x=999 y=117,LoginDialog.cpp,548,22184,1,2,null,1095,08:09.5,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279971,6899,2024-07-18 10:08:19.5120000 -05:00,I,7768,LoginDialog:MoveLoginDialog,ScreenSaver :: Move triggererd with coordinate point x=543 y=97,LoginDialog.cpp,548,22184,1,2,null,1095,08:19.5,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279972,6901,2024-07-18 10:08:25.4210000 -05:00,I,7768,[BATTERY_INFO],Id;0;Power Assistant;SOC;R;100;A;88;CYC;94;CAP;F;75384;C;75182;D;86400;OUT;V;16731;C;0;TEMP;34.450000;,EchoSysmonPck.cpp,3242,31711,1,2,null,1095,08:25.4,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279973,6900,2024-07-18 10:08:25.4210000 -05:00,I,7768,Scope,{ HandleEvent BatteryMonitoringEvent,impl.cpp,1074,28437,1,2,null,1095,08:25.4,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279974,6902,2024-07-18 10:08:25.4210000 -05:00,I,7768,[BATTERY_INFO],Id;1;Power Assistant;SOC;R;100;A;89;CYC;94;CAP;F;76997;C;76896;D;86400;OUT;V;16735;C;0;TEMP;34.450000;,EchoSysmonPck.cpp,3242,31711,1,2,null,1095,08:25.4,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279975,6903,2024-07-18 10:08:25.4210000 -05:00,I,7768,Scope,} HandleEvent BatteryMonitoringEvent took 0.212 ms,impl.cpp,1074,55802,1,2,null,1095,08:25.4,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279976,6904,2024-07-18 10:08:25.6740000 -05:00,E,8752,acqHouseKeeping,SystemTemperature: CRX_DACQA_DXP = 73.000  degrees C is near high Values. UpperLimit = 85.000 LowerLimit = -10.000,MonitorManager.cpp,1028,15949,1,2,null,1095,08:25.7,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279977,6905,2024-07-18 10:08:25.6740000 -05:00,E,8752,acqHouseKeeping,SystemTemperature: CRX_DACQB_DXP = 68.000  degrees C is near high Values. UpperLimit = 85.000 LowerLimit = -10.000,MonitorManager.cpp,1028,15949,1,2,null,1095,08:25.7,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279978,6906,2024-07-18 10:08:25.6750000 -05:00,E,8752,acqHouseKeeping,SystemTemperature: CRX_AFE10_LM83 = 67.000  degrees C is near high Values. UpperLimit = 85.000 LowerLimit = -10.000,MonitorManager.cpp,1028,15949,1,2,null,1095,08:25.7,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279979,6907,2024-07-18 10:08:25.6760000 -05:00,E,8752,acqHouseKeeping,SystemTemperature: CRX_AFE10_BACK = 65.000  degrees C is near high Values. UpperLimit = 85.000 LowerLimit = -10.000,MonitorManager.cpp,1028,15949,1,2,null,1095,08:25.7,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279980,6908,2024-07-18 10:08:25.6760000 -05:00,E,8752,acqHouseKeeping,SystemTemperature: CRX_AFE10_AFE = 71.000  degrees C is near high Values. UpperLimit = 85.000 LowerLimit = -10.000,MonitorManager.cpp,1028,15949,1,2,null,1095,08:25.7,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279981,6909,2024-07-18 10:08:25.6760000 -05:00,E,8752,acqHouseKeeping,SystemTemperature: CRX_AFE10_AFE_ADC = 69.000  degrees C is near high Values. UpperLimit = 85.000 LowerLimit = -10.000,MonitorManager.cpp,1028,15949,1,2,null,1095,08:25.7,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279982,6910,2024-07-18 10:08:29.5160000 -05:00,I,7768,LoginDialog:MoveLoginDialog,ScreenSaver :: Move triggererd with coordinate point x=942 y=244,LoginDialog.cpp,548,22184,1,2,null,1095,08:29.5,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279983,6915,2024-07-18 10:08:29.8250000 -05:00,D,8480,PCBE.ProcessMemory,"PgFltCount,PeakWrkSet,WrkSet,PgFile,PeakPgFile (GB),6207411,4.288,1.753,3.569,7.429",PCBESystemHealth.cpp,270,60500,1,2,null,1095,08:29.8,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279984,6914,2024-07-18 10:08:29.8250000 -05:00,D,8480,PCBE.PerfInfoCounts,"PageSize,HandleCount,ProcessCount,ThreadCount,4096,38134,110,1143",PCBESystemHealth.cpp,171,25227,1,2,null,1095,08:29.8,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279985,6911,2024-07-18 10:08:29.8250000 -05:00,D,8480,PCBE.SystemMemory,"AvailVirt,UsedVirt,PercentLoad,AvailPhys (GB),130998.544,17179746377.456,30,10.670",PCBESystemHealth.cpp,129,18398,1,2,null,1095,08:29.8,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279986,6912,2024-07-18 10:08:29.8250000 -05:00,D,8480,PCBE.PerfInfoCommitted,"CommitTotal,CommitLimit,CommitPeak (GB),6.646,17.782,10.564",PCBESystemHealth.cpp,140,48252,1,2,null,1095,08:29.8,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279987,6913,2024-07-18 10:08:29.8250000 -05:00,D,8480,PCBE.PerfInfoKernel,"SystemCache,KernelTotal,KernelPaged,KernelNonpaged (GB),1.843,0.356,0.162,0.193",PCBESystemHealth.cpp,160,33371,1,2,null,1095,08:29.8,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279988,6916,2024-07-18 10:08:29.8250000 -05:00,D,8480,PCBE.UserResources,"GDI Object Count,User Object Count,Total,3096,2638,5734",PCBESystemHealth.cpp,342,50746,1,2,null,1095,08:29.8,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279989,6917,2024-07-18 10:08:39.5320000 -05:00,I,7768,LoginDialog:MoveLoginDialog,ScreenSaver :: Move triggererd with coordinate point x=679 y=230,LoginDialog.cpp,548,22184,1,2,null,1095,08:39.5,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279990,6918,2024-07-18 10:08:49.5420000 -05:00,I,7768,LoginDialog:MoveLoginDialog,ScreenSaver :: Move triggererd with coordinate point x=572 y=82,LoginDialog.cpp,548,22184,1,2,null,1095,08:49.5,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279991,6919,2024-07-18 10:08:59.5560000 -05:00,I,7768,LoginDialog:MoveLoginDialog,ScreenSaver :: Move triggererd with coordinate point x=1024 y=67,LoginDialog.cpp,548,22184,1,2,null,1095,08:59.6,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279992,6920,2024-07-18 10:09:09.5730000 -05:00,I,7768,LoginDialog:MoveLoginDialog,ScreenSaver :: Move triggererd with coordinate point x=103 y=89,LoginDialog.cpp,548,22184,1,2,null,1095,09:09.6,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279993,6921,2024-07-18 10:09:19.5790000 -05:00,I,7768,LoginDialog:MoveLoginDialog,ScreenSaver :: Move triggererd with coordinate point x=938 y=54,LoginDialog.cpp,548,22184,1,2,null,1095,09:19.6,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279994,6922,2024-07-18 10:09:29.5890000 -05:00,I,7768,LoginDialog:MoveLoginDialog,ScreenSaver :: Move triggererd with coordinate point x=775 y=195,LoginDialog.cpp,548,22184,1,2,null,1095,09:29.6,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279995,6925,2024-07-18 10:09:29.8270000 -05:00,D,8480,PCBE.PerfInfoKernel,"SystemCache,KernelTotal,KernelPaged,KernelNonpaged (GB),1.844,0.356,0.162,0.193",PCBESystemHealth.cpp,160,33371,1,2,null,1095,09:29.8,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279996,6926,2024-07-18 10:09:29.8270000 -05:00,D,8480,PCBE.PerfInfoCounts,"PageSize,HandleCount,ProcessCount,ThreadCount,4096,38144,110,1138",PCBESystemHealth.cpp,171,25227,1,2,null,1095,09:29.8,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279997,6923,2024-07-18 10:09:29.8270000 -05:00,D,8480,PCBE.SystemMemory,"AvailVirt,UsedVirt,PercentLoad,AvailPhys (GB),130998.544,17179746377.456,30,10.671",PCBESystemHealth.cpp,129,18398,1,2,null,1095,09:29.8,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279998,6924,2024-07-18 10:09:29.8270000 -05:00,D,8480,PCBE.PerfInfoCommitted,"CommitTotal,CommitLimit,CommitPeak (GB),6.645,17.782,10.564",PCBESystemHealth.cpp,140,48252,1,2,null,1095,09:29.8,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1279999,6927,2024-07-18 10:09:29.8270000 -05:00,D,8480,PCBE.ProcessMemory,"PgFltCount,PeakWrkSet,WrkSet,PgFile,PeakPgFile (GB),6208023,4.288,1.753,3.569,7.429",PCBESystemHealth.cpp,270,60500,1,2,null,1095,09:29.8,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280000,6928,2024-07-18 10:09:29.8270000 -05:00,D,8480,PCBE.UserResources,"GDI Object Count,User Object Count,Total,3095,2638,5733",PCBESystemHealth.cpp,342,50746,1,2,null,1095,09:29.8,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280001,6929,2024-07-18 10:09:39.6010000 -05:00,I,7768,LoginDialog:MoveLoginDialog,ScreenSaver :: Move triggererd with coordinate point x=82 y=200,LoginDialog.cpp,548,22184,1,2,null,1095,09:39.6,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280002,6930,2024-07-18 10:09:49.5920000 -05:00,I,7768,LoginDialog:MoveLoginDialog,ScreenSaver :: Move triggererd with coordinate point x=853 y=215,LoginDialog.cpp,548,22184,1,2,null,1095,09:49.6,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280003,6931,2024-07-18 10:09:59.6050000 -05:00,I,7768,LoginDialog:MoveLoginDialog,ScreenSaver :: Move triggererd with coordinate point x=317 y=88,LoginDialog.cpp,548,22184,1,2,null,1095,09:59.6,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280004,6932,2024-07-18 10:10:09.6220000 -05:00,I,7768,LoginDialog:MoveLoginDialog,ScreenSaver :: Move triggererd with coordinate point x=1040 y=73,LoginDialog.cpp,548,22184,1,2,null,1095,10:09.6,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280005,6933,2024-07-18 10:10:19.6370000 -05:00,I,7768,LoginDialog:MoveLoginDialog,ScreenSaver :: Move triggererd with coordinate point x=396 y=165,LoginDialog.cpp,548,22184,1,2,null,1095,10:19.6,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280006,6934,2024-07-18 10:10:26.0680000 -05:00,I,7768,Scope,{ HandleEvent BatteryMonitoringEvent,impl.cpp,1074,28437,1,2,null,1095,10:26.1,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280007,6935,2024-07-18 10:10:26.0680000 -05:00,I,7768,[BATTERY_INFO],Id;0;Power Assistant;SOC;R;100;A;88;CYC;94;CAP;F;75384;C;75182;D;86400;OUT;V;16732;C;0;TEMP;34.550000;,EchoSysmonPck.cpp,3242,31711,1,2,null,1095,10:26.1,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280008,6937,2024-07-18 10:10:26.0680000 -05:00,I,7768,Scope,} HandleEvent BatteryMonitoringEvent took 0.189 ms,impl.cpp,1074,55802,1,2,null,1095,10:26.1,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280009,6936,2024-07-18 10:10:26.0680000 -05:00,I,7768,[BATTERY_INFO],Id;1;Power Assistant;SOC;R;100;A;89;CYC;94;CAP;F;76997;C;76896;D;86400;OUT;V;16735;C;0;TEMP;34.450000;,EchoSysmonPck.cpp,3242,31711,1,2,null,1095,10:26.1,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280010,6938,2024-07-18 10:10:26.2420000 -05:00,E,8752,acqHouseKeeping,SystemTemperature: CRX_DACQA_DXP = 73.000  degrees C is near high Values. UpperLimit = 85.000 LowerLimit = -10.000,MonitorManager.cpp,1028,15949,1,2,null,1095,10:26.2,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280011,6939,2024-07-18 10:10:26.2420000 -05:00,E,8752,acqHouseKeeping,SystemTemperature: CRX_DACQB_DXP = 68.000  degrees C is near high Values. UpperLimit = 85.000 LowerLimit = -10.000,MonitorManager.cpp,1028,15949,1,2,null,1095,10:26.2,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280012,6940,2024-07-18 10:10:26.2430000 -05:00,E,8752,acqHouseKeeping,SystemTemperature: CRX_AFE10_LM83 = 68.000  degrees C is near high Values. UpperLimit = 85.000 LowerLimit = -10.000,MonitorManager.cpp,1028,15949,1,2,null,1095,10:26.2,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280013,6941,2024-07-18 10:10:26.2440000 -05:00,E,8752,acqHouseKeeping,SystemTemperature: CRX_AFE10_BACK = 65.000  degrees C is near high Values. UpperLimit = 85.000 LowerLimit = -10.000,MonitorManager.cpp,1028,15949,1,2,null,1095,10:26.2,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280014,6942,2024-07-18 10:10:26.2440000 -05:00,E,8752,acqHouseKeeping,SystemTemperature: CRX_AFE10_AFE = 71.000  degrees C is near high Values. UpperLimit = 85.000 LowerLimit = -10.000,MonitorManager.cpp,1028,15949,1,2,null,1095,10:26.2,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280015,6943,2024-07-18 10:10:26.2440000 -05:00,E,8752,acqHouseKeeping,SystemTemperature: CRX_AFE10_AFE_ADC = 69.000  degrees C is near high Values. UpperLimit = 85.000 LowerLimit = -10.000,MonitorManager.cpp,1028,15949,1,2,null,1095,10:26.2,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280016,6944,2024-07-18 10:10:29.6580000 -05:00,I,7768,LoginDialog:MoveLoginDialog,ScreenSaver :: Move triggererd with coordinate point x=576 y=132,LoginDialog.cpp,548,22184,1,2,null,1095,10:29.7,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280017,6945,2024-07-18 10:10:29.8280000 -05:00,D,8480,PCBE.SystemMemory,"AvailVirt,UsedVirt,PercentLoad,AvailPhys (GB),130998.544,17179746377.456,30,10.666",PCBESystemHealth.cpp,129,18398,1,2,null,1095,10:29.8,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280018,6947,2024-07-18 10:10:29.8280000 -05:00,D,8480,PCBE.PerfInfoKernel,"SystemCache,KernelTotal,KernelPaged,KernelNonpaged (GB),1.844,0.356,0.162,0.194",PCBESystemHealth.cpp,160,33371,1,2,null,1095,10:29.8,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280019,6946,2024-07-18 10:10:29.8280000 -05:00,D,8480,PCBE.PerfInfoCommitted,"CommitTotal,CommitLimit,CommitPeak (GB),6.645,17.782,10.564",PCBESystemHealth.cpp,140,48252,1,2,null,1095,10:29.8,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280020,6949,2024-07-18 10:10:29.8280000 -05:00,D,8480,PCBE.ProcessMemory,"PgFltCount,PeakWrkSet,WrkSet,PgFile,PeakPgFile (GB),6208618,4.288,1.753,3.569,7.429",PCBESystemHealth.cpp,270,60500,1,2,null,1095,10:29.8,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280021,6948,2024-07-18 10:10:29.8280000 -05:00,D,8480,PCBE.PerfInfoCounts,"PageSize,HandleCount,ProcessCount,ThreadCount,4096,38154,110,1133",PCBESystemHealth.cpp,171,25227,1,2,null,1095,10:29.8,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280022,6950,2024-07-18 10:10:29.8280000 -05:00,D,8480,PCBE.UserResources,"GDI Object Count,User Object Count,Total,3095,2638,5733",PCBESystemHealth.cpp,342,50746,1,2,null,1095,10:29.8,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280023,6951,2024-07-18 10:10:39.6720000 -05:00,I,7768,LoginDialog:MoveLoginDialog,ScreenSaver :: Move triggererd with coordinate point x=826 y=21,LoginDialog.cpp,548,22184,1,2,null,1095,10:39.7,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280024,6952,2024-07-18 10:10:49.6830000 -05:00,I,7768,LoginDialog:MoveLoginDialog,ScreenSaver :: Move triggererd with coordinate point x=921 y=28,LoginDialog.cpp,548,22184,1,2,null,1095,10:49.7,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280025,6953,2024-07-18 10:10:59.6880000 -05:00,I,7768,LoginDialog:MoveLoginDialog,ScreenSaver :: Move triggererd with coordinate point x=492 y=191,LoginDialog.cpp,548,22184,1,2,null,1095,10:59.7,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280026,6954,2024-07-18 10:11:09.7040000 -05:00,I,7768,LoginDialog:MoveLoginDialog,ScreenSaver :: Move triggererd with coordinate point x=228 y=297,LoginDialog.cpp,548,22184,1,2,null,1095,11:09.7,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280027,6955,2024-07-18 10:11:11.6830000 -05:00,D,8768,ScDicom,Merge Mem Report: Alloc Bytes: 2547944 and Used Bytes :1283384,DcmConnectionHandler.cpp,2746,23556,1,2,null,1095,11:11.7,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280028,6956,2024-07-18 10:11:19.7150000 -05:00,I,7768,LoginDialog:MoveLoginDialog,ScreenSaver :: Move triggererd with coordinate point x=445 y=245,LoginDialog.cpp,548,22184,1,2,null,1095,11:19.7,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280029,6957,2024-07-18 10:11:28.7190000 -05:00,D,7656,acqHouseKeeping,"GFI debug: Monitoring:RFIMonitor::getPAProbeID device=4, largeEprom=1",HkTransLayerEvtHandler.cpp,257,48501,1,2,null,1095,11:28.7,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280030,6958,2024-07-18 10:11:28.7230000 -05:00,D,7656,acqHouseKeeping,GFI debug: Monitoring:RFIMonitor::getPAProbeID tableVersion=4,HkTransLayerEvtHandler.cpp,257,48501,1,2,null,1095,11:28.7,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280031,6959,2024-07-18 10:11:28.7260000 -05:00,D,7656,acqHouseKeeping,GFI debug: Monitoring:I2C->(1)probeID=UL0211 (529) ofs=19,HkTransLayerEvtHandler.cpp,257,48501,1,2,null,1095,11:28.7,log_LogDb,29:19.7,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1280032,6960,2024-07-18 10:11:28.7270000 -05:00,D,7656,acqHouseKeeping,"GFI debug: Monitoring:probe has been changed, connectorNo = 1, probeId = 529",HkTransLayerEvtHandler.cpp,257,48501,1,2,null,1095,11:28.7,log_LogDb,29:19.7,7/18/2024
